"Pais","ISO3","Code","BaseN","Cod_Proceso","EstadoProceso","DescProceso","Moneda","Monto","Fecha","Digito"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",2929600,"2023/12/18 14:52:08","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",9997910,"2023/12/18 14:52:08","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MIVHED-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","LOTE I","DOP",24814964,"2023/12/20 15:49:36","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","ADQUISICIÓN DE ALIMENTOS PARA AYUDA HUMANITARIA-COMEDORES ECONOMICOS-MAE-PEEN-2023-0002","DOP",11365198,"2023/12/18 14:52:08","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MIVHED-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","LOTE I","DOP",24815314,"2023/12/20 15:49:36","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MIVHED-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","LOTE II","DOP",11005638,"2023/12/20 15:49:36","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad","DOP",590000,"2023/12/20 09:49:31","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",1090320,"2023/12/20 09:52:15","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",1131207,"2023/12/20 09:56:59","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",177000,"2023/12/20 09:49:31","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",1121000,"2023/12/20 10:01:38","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MIVHED-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","LOTE III","DOP",3901546,"2023/12/20 15:49:36","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad. Perfil:Procesos de Excepción","DOP",118000,"2023/12/20 10:16:03","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.Perfil:Procesos de Excepción","DOP",177000,"2023/12/20 10:16:03","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.Perfil:Procesos de Excepción
","DOP",354000,"2023/12/20 10:16:03","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",35400,"2023/12/20 10:06:25","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MIVHED-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","LOTE III","DOP",3961207,"2023/12/20 15:49:36","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",106200,"2023/12/20 10:06:25","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",236000,"2023/12/20 10:16:03","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.Perfil:Procesos de Excepción","DOP",259600,"2023/12/20 10:16:03","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.Perfil:Procesos de Excepción","DOP",118000,"2023/12/20 10:16:03","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.Perfil:Procesos de Excepción
","DOP",118000,"2023/12/20 10:16:03","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.Perfil:Procesos de Excepción","DOP",82600,"2023/12/20 10:16:03","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",177000,"2023/12/20 10:16:03","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0018","Proceso adjudicado y celebrado","ADQUISICION DE COMBUSTIBLE PARA REALIZAR LOS TRABAJOS DE RESPUESTA Y MITIGACIÓN, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DEL FENOMENO ATMOSFERICO OCURRIDO EL 18 DE NOVIEMBRE DEL 2023","DOP",45000000,"2023/12/20 13:10:58","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.Perfil:Procesos de Excepción","DOP",354000,"2023/12/20 10:16:03","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",826000,"2023/12/20 10:16:03","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad","DOP",590000,"2023/12/20 10:16:03","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MISPAS-MAE-PEEN-2023-0004","Proceso adjudicado y celebrado","Servicio de publicidad.","DOP",590000,"2023/12/20 10:16:03","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PASP-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","Adquisición de Estufas, Neveras y Camas para ser donadas por la Institución a familias de escasos recursos en ocasión de los daños ocacionados por lel Fenómeno Atmosferico","DOP",115479992,"2023/12/05 14:45:37","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0016","Proceso adjudicado y celebrado","DQUISICION DE INSUMOS DE FUMIGACIÓN PARA PARA CUMPLIR CON LOS DIVERSOS OPERATIVOS DE FUMIGACIÓN A RAÍZ DEL PASO DEL FENOMENO ATMOSFERICO OCURRIDO EL 18 DE NOVIEMBRE DEL 2023, EN VIRTUD DEL DECRETO NO","DOP",49923000,"2023/12/20 12:32:02","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MIVHED-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","LOTE II","DOP",16774871,"2023/12/20 15:49:36","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MIVHED-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","LOTE III","DOP",16452694,"2023/12/20 15:49:36","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MIVHED-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","LOTE I","DOP",23319278,"2023/12/20 15:49:36","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MIVHED-MAE-PEEN-2023-0001","Proceso adjudicado y celebrado","LOTE III","DOP",3928356,"2023/12/20 15:49:36","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0017","Proceso adjudicado y celebrado","ADQUISICION DE INSUMOS MEDICOS PARA PARA CUMPLIR CON LOS DIVERSOS OPERATIVOS A RAÍZ DEL PASO DEL FENOMENO ATMOSFERICO OCURRIDO EL 18 DE NOVIEMBRE DEL 2023, EN VIRTUD DEL DECRETO NO. 585-23","DOP",7919909,"2023/12/20 12:47:57","7"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0018","Proceso adjudicado y celebrado","ADQUISICION DE COMBUSTIBLE PARA REALIZAR LOS TRABAJOS DE RESPUESTA Y MITIGACIÓN, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DEL FENOMENO ATMOSFERICO OCURRIDO EL 18 DE NOVIEMBRE DEL 2023","DOP",20000000,"2023/12/20 13:10:58","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PASP-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","Adquisición de Estufas, Neveras y Camas para ser donadas por la Institución a familias de escasos recursos en ocasión de los daños ocacionados por lel Fenómeno Atmosferico","DOP",28900000,"2023/12/05 14:45:37","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0018","Proceso adjudicado y celebrado","DQUISICION DE COMBUSTIBLE PARA REALIZAR LOS TRABAJOS DE RESPUESTA Y MITIGACIÓN, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DEL FENOMENO ATMOSFERICO OCURRIDO EL 18 DE NOVIEMBRE DEL 2023","DOP",45000000,"2023/12/20 13:10:58","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN ETAPA II.","DOP",234957450,"2023/12/12 14:53:18","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN ETAPA II.","DOP",564446249,"2023/12/12 14:53:18","5"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN ETAPA II.","DOP",481746347,"2023/12/12 14:53:18","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PASP-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","Adquisición de Estufas, Neveras y Camas para ser donadas por la Institución a familias de escasos recursos en ocasión de los daños ocacionados por lel Fenómeno Atmosferico","DOP",9780000,"2023/12/21 11:23:22","9"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PASP-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","Adquisición de Estufas, Neveras y Camas para ser donadas por la Institución a familias de escasos recursos en ocasión de los daños ocacionados por lel Fenómeno Atmosferico","DOP",126015678,"2023/12/05 14:45:37","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PASP-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","Adquisición de Estufas, Neveras y Camas para ser donadas por la Institución a familias de escasos recursos en ocasión de los daños ocacionados por lel Fenómeno Atmosferico","DOP",86583000,"2023/12/21 11:23:22","8"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PASP-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","Adquisición de Estufas, Neveras y Camas para ser donadas por la Institución a familias de escasos recursos en ocasión de los daños ocacionados por lel Fenómeno Atmosferico","DOP",3645000,"2023/12/05 14:45:37","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PASP-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","Adquisición de Estufas, Neveras y Camas para ser donadas por la Institución a familias de escasos recursos en ocasión de los daños ocacionados por lel Fenómeno Atmosferico","DOP",405272498,"2023/12/05 14:45:37","4"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN ETAPA II.","DOP",356426067,"2023/12/12 14:53:18","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN ETAPA II.","DOP",122542788,"2023/12/12 14:53:18","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","PASP-MAE-PEEN-2023-0002","Proceso adjudicado y celebrado","Adquisición de Estufas, Neveras y Camas para ser donadas por la Institución a familias de escasos recursos en ocasión de los daños ocacionados por lel Fenómeno Atmosferic","DOP",31525004,"2023/12/21 11:23:22","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0021","Proceso adjudicado y celebrado","ADQUISICION DE HORMIGON ASFALTICO FRIO PARA REALIZAR TRABAJOS DE BACHEO EN DISTINTAS VIAS DEL PAIS, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DEL FENOMENO ATMOSFERICO.","DOP",14928280,"2024/01/19 10:19:28","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0021","Proceso adjudicado y celebrado","ADQUISICION DE HORMIGON ASFALTICO FRIO PARA REALIZAR TRABAJOS DE BACHEO EN DISTINTAS VIAS DEL PAIS, COMO CONSECUENCIA DE LOS DAÑOS OCASIONADOS POR EL PASO DEL FENOMENO ATMOSFERICO","DOP",15802523,"2024/01/19 10:19:28","1"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN ETAPA II.","DOP",379702942,"2023/12/12 14:53:18","3"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","MOPC-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado",":CONSTRUCCIÓN Y RECONSTRUCCIÓN DE INFRAESTRUCTURAS VIALES QUE FUERON AFECTADAS POR EL PASO DE LA TORMENTA FRANKLIN ETAPA II.","DOP",256525488,"2023/12/12 14:53:18","2"
"República Dominicana","DOM","214","Información del Presupuesto General de Emergencias - Lluvias 2023 - Decreto 585-23 y Huracán Fiona - Decreto 537-22 - Contratos (contract.csv)","QST-MAE-PEEN-2023-0009","Proceso adjudicado y celebrado","DQUISICIÓN KITS DE RACIONES ALIMENTICIAS DE PRIMERA NECESIDAD, PARA SER DISTRIBUIDOS EN LAS JORNADAS DE AUXILIO DE LA INSTITUCIÓN EN EL TERRITORIO NACIONAL, A TRAVÉS DEL PLAN QUISQUEYA SOMOS TODOS,","DOP",3827786,"2023/12/22 16:19:23","3"
