CODIGO_UNIDAD_COMPRA,UNIDAD_COMPRA,CODIGO_PROCESO,ID_ADJUDICACION,ID_OFERTA,ID_EVALUACION_OFERTA,CODIGO_CONTRATO,RPE,RAZON_SOCIAL,OBJETO_CONTRATO,CARATULA,ESTADO_ADJUDICACION,ESTADO_CONTRATO,FECHA_ADJUDICACION,FECHA_CONFIRMACION_ADJUDICACION,FECHA_APROBACION,FECHA_NOTIFICACION_PROVEEDOR,FECHA_FIRMA_CONTRATO,FECHA_INICIO_CONTRATO,FECHA_FIN_CONTRATO,FECHA_INICIO_ENTREGA,FECHA_FIN_ENTREGA,MONEDA,VALOR_CONTRATADO,METODO_PAGO,PLAZO_PAGO_FACTURA,FECHA_ULTIMA_MODIFICACION,URL_CONTRATO,ESTADO_PROCESO,CODIGO_MODALIDAD,MODALIDAD,TIPO_EXCEPCION,URL,RAZON_SOCIAL_RPE,NUMERO_DOCUMENTO,TIPO_DOCUMENTO,GENERO,TIPO_PERSONA,FORMA_JURIDICA,ES_MIPYME,CERTIFICACION_MICM,CLASIFICACION_EMPRESARIAL,CLASIFICACION_EMPRESARIAL_2,MUNICIPIO,PROVINCIA,REGION,MACROREGION,PAIS,CLASIFICACION_RPE,DETALLE_EXCEPCION,CONTRATO_MIPYME,FECHA_ACTUALIZACION
209,Comisión Presidencial Apoyo Desarrollo Provincial,DESARROLLO PROVINCIA-MAE-PEEN-2022-0002,DO1.AWD.1267919,DO1.RPL.3244352,DO1.RANL.1255807,DESARROLLO PROVINCIA-2022-00066,64215,"Constructora Macdougall, SRL",Obras,"RECONSTRUCCIÓN Y REPARACION DE INFRAESTRUCTURAS VIALES, DEPORTIVAS, COMUNITARIAS Y VIVIENDAS AFECTADAS POR EL HURACAN FIONA",Confirmada y enviada,Activo,01:29.9,55:27.0,null,54:16.8,58:09.7,00:00.0,00:00.0,00:00.0,00:00.0,DOP,44982002,Transferencia,60 días,16:30.2,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1454446&AwardContractDetailId=397466,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145031,"Constructora Macdougall, SRL",131419951,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Mediana empresa,emergencia,True,25:11.6
209,Comisión Presidencial Apoyo Desarrollo Provincial,DESARROLLO PROVINCIA-MAE-PEEN-2022-0002,DO1.AWD.1267919,DO1.RPL.3245425,DO1.RANL.1255806,DESARROLLO PROVINCIA-2022-00065,29377,"Typhon Soluciones TYS, SRL",Obras,"RECONSTRUCCIÓN Y REPARACION DE INFRAESTRUCTURAS VIALES, DEPORTIVAS, COMUNITARIAS Y VIVIENDAS AFECTADAS POR EL HURACAN FIONA",Confirmada y enviada,Activo,01:29.9,55:27.0,null,20:56.2,20:55.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,50082207,Transferencia,60 días,21:48.8,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1454533&AwardContractDetailId=397465,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145031,"Typhon Soluciones TYS, SRL",130862206,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
209,Comisión Presidencial Apoyo Desarrollo Provincial,DESARROLLO PROVINCIA-MAE-PEEN-2022-0002,DO1.AWD.1267919,DO1.RPL.3244327,DO1.RANL.1255704,DESARROLLO PROVINCIA-2022-00062,60372,"Oresund Ingenieros y Arquitectos, SRL",Obras,"RECONSTRUCCIÓN Y REPARACION DE INFRAESTRUCTURAS VIALES, DEPORTIVAS, COMUNITARIAS Y VIVIENDAS AFECTADAS POR EL HURACAN FIONA",Confirmada y enviada,Activo,01:29.9,55:27.0,null,08:53.6,26:56.7,00:00.0,00:00.0,00:00.0,00:00.0,DOP,22187596,Transferencia,60 días,44:34.7,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1454528&AwardContractDetailId=397462,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145031,"Oresund Ingenieros y Arquitectos, SRL",131165567,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,BANÍ,PERAVIA,VALDESIA,SUROESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
209,Comisión Presidencial Apoyo Desarrollo Provincial,DESARROLLO PROVINCIA-MAE-PEEN-2022-0002,DO1.AWD.1267919,DO1.RPL.3244130,DO1.RANL.1255717,DESARROLLO PROVINCIA-2022-00063,14353,"Iconsta  Inmobiliaria y Constructora Taveras  Castillo, SRL",Obras,"RECONSTRUCCIÓN Y REPARACION DE INFRAESTRUCTURAS VIALES, DEPORTIVAS, COMUNITARIAS Y VIVIENDAS AFECTADAS POR EL HURACAN FIONA",Confirmada y enviada,Activo,01:29.9,55:27.0,null,14:14.4,14:13.8,00:00.0,00:00.0,00:00.0,00:00.0,DOP,80687253,Transferencia,60 días,16:28.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1454529&AwardContractDetailId=397463,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1145031,"Iconsta Inmobiliaria y Constructora Taveras Castillo, SRL",130735808,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Micro empresa,emergencia,True,25:11.6
209,Comisión Presidencial Apoyo Desarrollo Provincial,DESARROLLO PROVINCIA-MAE-PEEN-2022-0004,DO1.AWD.1285458,DO1.RPL.3304517,DO1.RANL.1279522,DESARROLLO PROVINCIA-2022-00082,1735,"Inversiones Yang, SRL",Bienes,ADQUISICIÓN DE MATERIALES PARA SER UTILIZADOS EN LABORES DE RECONSTRUCCIÓN DE OBRAS AFECTADAS POR LOS TORRENCIALES AGUACEROS CAÍDOS SOBRE EL GRAN SANTO DOMINGO EL DÍA 04 DE NOVIEMBRE DEL 2022.,Confirmada y enviada,Activo,31:10.4,51:29.0,null,04:25.6,06:17.7,00:00.0,00:00.0,00:00.0,00:00.0,DOP,7429705,Transferencia,30 días,21:53.4,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1474255&AwardContractDetailId=416207,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1161314,"Inversiones Yang, SRL",101801808,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,Si,Mediana Empresa,Empresa no acogida a la Ley 187-17,null,No Especificada,No Especificada,No Especificada,null,Mediana empresa,emergencia,True,25:11.6
209,Comisión Presidencial Apoyo Desarrollo Provincial,DESARROLLO PROVINCIA-MAE-PEEN-2022-0004,DO1.AWD.1285458,DO1.RPL.3315701,DO1.RANL.1280887,DESARROLLO PROVINCIA-2022-00084,107650,"Xavsha Multiservices, SRL",Bienes,ADQUISICIÓN DE MATERIALES PARA SER UTILIZADOS EN LABORES DE RECONSTRUCCIÓN DE OBRAS AFECTADAS POR LOS TORRENCIALES AGUACEROS CAÍDOS SOBRE EL GRAN SANTO DOMINGO EL DÍA 04 DE NOVIEMBRE DEL 2022.,Confirmada y enviada,Activo,31:10.4,51:29.0,null,54:39.2,57:06.2,00:00.0,00:00.0,00:00.0,00:00.0,DOP,5777280,Transferencia,30 días,17:37.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1474454&AwardContractDetailId=416209,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1161314,"Xavsha Multiservices, SRL",132645421,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,SANTO DOMINGO NORTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,MIPYME Mujer - Micro empresa,emergencia,True,25:11.6
209,Comisión Presidencial Apoyo Desarrollo Provincial,DESARROLLO PROVINCIA-MAE-PEEN-2022-0004,DO1.AWD.1285458,DO1.RPL.3312488,DO1.RANL.1280882,DESARROLLO PROVINCIA-2022-00083,70389,"Ferreterls, EIRL",Bienes,ADQUISICIÓN DE MATERIALES PARA SER UTILIZADOS EN LABORES DE RECONSTRUCCIÓN DE OBRAS AFECTADAS POR LOS TORRENCIALES AGUACEROS CAÍDOS SOBRE EL GRAN SANTO DOMINGO EL DÍA 04 DE NOVIEMBRE DEL 2022.,Confirmada y enviada,Activo,31:10.4,51:29.0,null,42:52.3,42:52.0,00:00.0,00:00.0,00:00.0,00:00.0,DOP,2985990,Transferencia,30 días,52:32.1,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1474850&AwardContractDetailId=416208,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1161314,"Ferreterls, EIRL",131553257,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,SANTO DOMINGO ESTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
204,Comisión Presidencial Apoyo Desarrollo Barrial,CPADB-MAE-PEEN-2022-0001,DO1.AWD.1251443,DO1.RPL.3204597,DO1.RANL.1233856,CPADB-2022-00160,83999,"Soluciones Arquitectónicas Y Terminaciones Civiles Solatec, SRL",Bienes,"Adquisición de materiales para la reparación de techos a viviendas afectadas por el Huracán Fiona en el municipio de Guaymate en la Provincia La Romana, mediante proceso de Excepción por Emergencia Nacional",Confirmada y enviada,Cerrado,01:51.5,11:44.2,null,02:43.2,00:57.2,00:00.0,00:00.0,00:00.0,00:00.0,DOP,33931289,Transferencia,30 días,12:29.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1433361&AwardContractDetailId=389157,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1136330,"Soluciones Arquitectónicas Y Terminaciones Civiles Solatec, SRL",131796771,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
204,Comisión Presidencial Apoyo Desarrollo Barrial,CPADB-MAE-PEEN-2022-0001,DO1.AWD.1251443,DO1.RPL.3204446,DO1.RANL.1233854,CPADB-2022-00161,51727,"Soluciones Eléctricas y Civiles-SOLECI, SRL",Bienes,"Adquisición de materiales para la reparación de techos a viviendas afectadas por el Huracán Fiona en el municipio de Guaymate en la Provincia La Romana, mediante proceso de Excepción por Emergencia Nacional",Confirmada y enviada,Cerrado,01:51.5,11:44.2,null,33:15.1,31:46.8,00:00.0,00:00.0,00:00.0,00:00.0,DOP,20296000,Transferencia,30 días,14:22.0,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1433654&AwardContractDetailId=389158,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1136330,"Soluciones Eléctricas y Civiles-SOLECI, SRL",131210988,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,MIPYME Mujer - Pequeña empresa,emergencia,True,25:11.6
204,Comisión Presidencial Apoyo Desarrollo Barrial,CPADB-MAE-PEEN-2022-0002,DO1.AWD.1289805,DO1.RPL.3324399,DO1.RANL.1284870,CPADB-2022-00213,51727,"Soluciones Eléctricas y Civiles-SOLECI, SRL",Bienes,Adquisición de materiales de construcción y enseres del hogar para ser donados a familias afectadas por las inundaciones de lluvias ocurridas en la provincia Santo Domingo y Distrito Nacional.,Confirmada y enviada,Cerrado,07:24.2,06:07.3,null,21:16.4,04:28.1,00:00.0,00:00.0,00:00.0,00:00.0,DOP,60888000,Transferencia,90 días,33:18.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1480476&AwardContractDetailId=420568,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1162401,"Soluciones Eléctricas y Civiles-SOLECI, SRL",131210988,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,MIPYME Mujer - Pequeña empresa,emergencia,True,25:11.6
204,Comisión Presidencial Apoyo Desarrollo Barrial,CPADB-MAE-PEEN-2022-0002,DO1.AWD.1289805,DO1.RPL.3324357,DO1.RANL.1284889,CPADB-2022-00212,94119,"AREG TRADE SUPPLY GROUP, SRL",Bienes,Adquisición de materiales de construcción y enseres del hogar para ser donados a familias afectadas por las inundaciones de lluvias ocurridas en la provincia Santo Domingo y Distrito Nacional.,Confirmada y enviada,Cerrado,07:24.2,06:07.3,null,21:07.0,21:04.2,00:00.0,00:00.0,00:00.0,00:00.0,DOP,24544000,Transferencia,90 días,09:36.7,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1480677&AwardContractDetailId=420567,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1162401,"AREG TRADE SUPPLY GROUP, SRL",132250011,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,Pequeña empresa,emergencia,True,25:11.6
204,Comisión Presidencial Apoyo Desarrollo Barrial,CPADB-MAE-PEEN-2022-0002,DO1.AWD.1289805,DO1.RPL.3328266,DO1.RANL.1286731,CPADB-2022-00209,83673,"Grupo V40, SRL",Bienes,Adquisición de materiales de construcción y enseres del hogar para ser donados a familias afectadas por las inundaciones de lluvias ocurridas en la provincia Santo Domingo y Distrito Nacional.,Confirmada y enviada,Cerrado,07:24.2,06:07.3,null,49:49.1,49:48.4,00:00.0,00:00.0,00:00.0,00:00.0,DOP,18695330,Transferencia,90 días,28:28.1,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1480781&AwardContractDetailId=420564,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1162401,"Grupo V40, SRL",131749208,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,null,No Especificada,No Especificada,No Especificada,null,No clasificada,emergencia,False,25:11.6
204,Comisión Presidencial Apoyo Desarrollo Barrial,CPADB-MAE-PEEN-2022-0002,DO1.AWD.1289805,DO1.RPL.3324282,DO1.RANL.1284872,CPADB-2022-00210,83999,"Soluciones Arquitectónicas Y Terminaciones Civiles Solatec, SRL",Bienes,Adquisición de materiales de construcción y enseres del hogar para ser donados a familias afectadas por las inundaciones de lluvias ocurridas en la provincia Santo Domingo y Distrito Nacional.,Confirmada y enviada,Cerrado,07:24.2,06:07.3,null,32:40.5,32:40.0,00:00.0,00:00.0,00:00.0,00:00.0,DOP,4228053,Transferencia,90 días,21:54.4,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1480783&AwardContractDetailId=420565,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1162401,"Soluciones Arquitectónicas Y Terminaciones Civiles Solatec, SRL",131796771,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Pequeña empresa,emergencia,True,25:11.6
204,Comisión Presidencial Apoyo Desarrollo Barrial,CPADB-MAE-PEEN-2022-0002,DO1.AWD.1289805,DO1.RPL.3307840,DO1.RANL.1278368,CPADB-2022-00211,100551,"MEL-AW Variedades y Servicios, SRL",Bienes,Adquisición de materiales de construcción y enseres del hogar para ser donados a familias afectadas por las inundaciones de lluvias ocurridas en la provincia Santo Domingo y Distrito Nacional.,Confirmada y enviada,Cerrado,07:24.2,06:07.3,null,12:04.0,12:03.4,00:00.0,00:00.0,00:00.0,00:00.0,DOP,40651000,Transferencia,90 días,44:10.9,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1480784&AwardContractDetailId=420566,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1162401,"MEL-AW Variedades y Servicios, SRL",132390601,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Micro Empresa,MIPYME Certificada,SANTO DOMINGO NORTE,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,MIPYME Mujer - Micro empresa,emergencia,True,25:11.6
204,Comisión Presidencial Apoyo Desarrollo Barrial,CPADB-MAE-PEEN-2022-0002,DO1.AWD.1289805,DO1.RPL.3324399,DO1.RANL.1284870,CPADB-2022-00208,51727,"Soluciones Eléctricas y Civiles-SOLECI, SRL",Bienes,Adquisición de materiales de construcción y enseres del hogar para ser donados a familias afectadas por las inundaciones de lluvias ocurridas en la provincia Santo Domingo y Distrito Nacional.,Confirmada y enviada,Cerrado,07:24.2,06:07.3,null,55:29.1,55:28.4,00:00.0,00:00.0,00:00.0,00:00.0,DOP,29844855,Transferencia,90 días,36:30.7,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1480888&AwardContractDetailId=420563,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1162401,"Soluciones Eléctricas y Civiles-SOLECI, SRL",131210988,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,Si,Si,Pequeña Empresa,MIPYME Certificada,null,No Especificada,No Especificada,No Especificada,null,MIPYME Mujer - Pequeña empresa,emergencia,True,25:11.6
203,Plan Asistencia Social de la Presidencia,PASP-MAE-PEEN-2022-0001,DO1.AWD.1250301,DO1.RPL.3215103,DO1.RANL.1238503,PASP-2022-00129,90335,"Tingley Business, SRL",Bienes,"ADQUISICIÓN DE ALIMENTOS Y MATERIAL DE EMPAQUE PARA LA CREACION DE RACIONES ALIMENTICIAS, ENSERES DEL HOGAR Y MATERIALES DE CONSTRUCCION PARA SER UTILIZADOS EN AYUDAS SOCIALES DE LA INSTITUCION.",Confirmada y enviada,Activo,12:12.4,59:57.5,null,22:00.2,21:58.4,00:00.0,00:00.0,00:00.0,00:00.0,DOP,200855032,Transferencia,60 días,23:17.8,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1438916&AwardContractDetailId=394303,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1133101,"Tingley Business, SRL",131531059,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,No clasificada,emergencia,True,25:11.6
203,Plan Asistencia Social de la Presidencia,PASP-MAE-PEEN-2022-0001,DO1.AWD.1250301,DO1.RPL.3215102,DO1.RANL.1238502,PASP-2022-00128,63800,"Argentra Intercomercial, SRL",Bienes,"ADQUISICIÓN DE ALIMENTOS Y MATERIAL DE EMPAQUE PARA LA CREACION DE RACIONES ALIMENTICIAS, ENSERES DEL HOGAR Y MATERIALES DE CONSTRUCCION PARA SER UTILIZADOS EN AYUDAS SOCIALES DE LA INSTITUCION.",Confirmada y enviada,Activo,12:12.4,59:57.5,null,26:37.7,26:36.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,202456703,Transferencia,60 días,45:29.4,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1439010&AwardContractDetailId=394302,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1133101,"Argentra Intercomercial, SRL",131485571,RNC,Femenino,Persona Jurídica,Sociedades Comerciales,No,No,Gran empresa,Gran empresa,null,No Especificada,No Especificada,No Especificada,null,Gran empresa,emergencia,False,25:11.6
203,Plan Asistencia Social de la Presidencia,PASP-MAE-PEEN-2022-0001,DO1.AWD.1250301,DO1.RPL.3215101,DO1.RANL.1238501,PASP-2022-00127,91040,"Careland Intercomercial, SRL",Bienes,"ADQUISICIÓN DE ALIMENTOS Y MATERIAL DE EMPAQUE PARA LA CREACION DE RACIONES ALIMENTICIAS, ENSERES DEL HOGAR Y MATERIALES DE CONSTRUCCION PARA SER UTILIZADOS EN AYUDAS SOCIALES DE LA INSTITUCION.",Confirmada y enviada,Activo,12:12.4,59:57.5,null,16:34.1,13:56.1,00:00.0,00:00.0,00:00.0,00:00.0,DOP,8954803,Transferencia,60 días,16:33.6,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1439120&AwardContractDetailId=394301,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1133101,"Careland Intercomercial, SRL",132022505,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Mediana empresa,emergencia,True,25:11.6
203,Plan Asistencia Social de la Presidencia,PASP-MAE-PEEN-2022-0001,DO1.AWD.1250301,DO1.RPL.3200326,DO1.RANL.1232326,PASP-2022-00100,11161,"Forli Import, SRL",Bienes,"ADQUISICIÓN DE ALIMENTOS Y MATERIAL DE EMPAQUE PARA LA CREACION DE RACIONES ALIMENTICIAS, ENSERES DEL HOGAR Y MATERIALES DE CONSTRUCCION PARA SER UTILIZADOS EN AYUDAS SOCIALES DE LA INSTITUCION.",Confirmada y enviada,Cerrado,12:12.4,59:57.5,null,25:47.5,25:40.6,00:00.0,00:00.0,00:00.0,00:00.0,DOP,10873260,Transferencia,60 días,26:00.2,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1432203&AwardContractDetailId=394287,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1133101,"Forli Import, SRL",130266662,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,No,No,No clasificada,Empresa no acogida a la Ley 187-17,DISTRITO NACIONAL,DISTRITO NACIONAL,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,null,emergencia,False,25:11.6
203,Plan Asistencia Social de la Presidencia,PASP-MAE-PEEN-2022-0001,DO1.AWD.1250301,DO1.RPL.3183204,DO1.RANL.1228248,PASP-2022-00102,68955,"Brazoria Corporation, SRL",Bienes,"ADQUISICIÓN DE ALIMENTOS Y MATERIAL DE EMPAQUE PARA LA CREACION DE RACIONES ALIMENTICIAS, ENSERES DEL HOGAR Y MATERIALES DE CONSTRUCCION PARA SER UTILIZADOS EN AYUDAS SOCIALES DE LA INSTITUCION.",Confirmada y enviada,Cerrado,12:12.4,59:57.5,null,49:57.0,13:11.9,00:00.0,00:00.0,00:00.0,00:00.0,DOP,6921615,Transferencia,60 días,46:16.1,https://comunidad.comprasdominicana.gob.do/Public/Tendering/ContractDetailView/Index?UniqueIdentifier=DO1.PCCNTR.1432205&AwardContractDetailId=394288,Proceso adjudicado y celebrado,PEEN,Procesos de Excepción,emergencia,https://comunidad.comprasdominicana.gob.do//Public/Tendering/OpportunityDetail/Index?noticeUID=DO1.NTC.1133101,"Brazoria Corporation, SRL",131518621,RNC,Masculino,Persona Jurídica,Sociedades Comerciales,Si,Si,Mediana Empresa,MIPYME Certificada,PEDRO BRAND,SANTO DOMINGO,OZAMA O METROPOLITANA,SURESTE,REPÚBLICA DOMINICANA,Mediana empresa,emergencia,True,25:11.6
